Signi70,Sp70,Sp70/Sbg70,Sconv70,Stot70,FWHMa70,FWHMb070,PA070,Signi160,Sp160,Sp160/Sbg160,Sconv160,Stot160,FWHMa160,FWHMb160,PA160,Signi250,Sp250,Sp250/Sbg250,Sconv250,Stot250,FWHMa250,FWHMb250,PA250,Signi350,Sp350,Sp350/Sbg350,Sconv350,Stot350,FWHMa350,FWHMb350,PA350,Signi500,Sp500,Sp500/Sbg500,Stot500,FWHMa500,FWHMb500,PA500,SigniNH2,NpH2,NpH2/NbgH2,NconvH2,NbgH2,FWHMaNH2,FWHMbNH2,PANH2,NSED,Region,Coretype
0.0,0.026,0.983,0.37,0.045,63.3,59.3,73.7,8.4,0.091,0.595,0.26,0.43,53.4,17.8,8.7,24.3,0.32,0.762,0.62,1.5,54.7,25.6,8.3,29.3,0.47,0.927,0.58,1.2,53.9,27.2,10.1,27.9,0.45,1.0,0.82,62.3,36.3,4.1,41.2,19.6,0.6,0.4,32.38,56.1,23.8,3.6,4.0,Cepheus,2
0.0,0.0077,0.656,0.079,0.082,47.3,33.8,24.9,0.0,0.036,0.132,0.13,0.32,35.0,33.9,170.2,7.1,0.2,0.295,0.28,0.5,32.5,21.7,171.2,16.2,0.3,0.336,0.35,0.59,36.7,28.2,173.4,23.4,0.41,0.523,0.53,40.0,36.3,18.7,24.8,21.7,0.5,0.3,40.74,28.3,23.7,157.0,3.0,Cepheus,2
-999.0,3.1e-19,0.0,7.8e-17,6.9e-19,39.0,28.0,14.0,8.0,0.19,0.18,5.4,0.26,13.0,13.0,20.0,26.0,0.53,0.25,14.0,0.72,19.0,18.0,31.0,20.0,0.95,0.46,26.0,1.3,27.0,24.0,41.0,31.0,1.06,0.56,1.4,43.0,36.0,29.0,19.0,3.92,0.71,1.06,5.51,19.0,18.0,50.0,4.0,Corona Australis,2
32.5,0.238,0.2,1.56,2.23,29.0,21.0,121.0,78.0,1.93,0.18,4.12,5.4,28.0,16.0,28.0,83.9,4.04,0.3,4.78,6.27,23.0,19.0,76.0,64.5,2.76,0.22,2.89,3.16,28.0,25.0,121.0,15.7,3.86,0.47,5.05,41.0,36.0,86.0,74.6,5.0,0.22,2.0,20.0,26.0,18.0,49.0,3.0,Orion,2
0.0,-0.013,-0.19,-0.133,0.0933,57.0,26.0,-40.0,10.9,0.293,0.32,1.25,2.91,47.0,30.0,19.0,24.8,0.862,0.67,1.51,2.93,34.0,25.0,5.0,28.5,0.95,0.72,1.2,2.09,38.0,28.0,10.0,29.4,0.784,0.67,1.01,43.0,36.0,20.0,46.2,3.0,1.09,1.0,3.0,34.0,23.0,3.0,4.0,Orion,2
12.5,0.0956,0.11,0.765,1.06,60.0,18.0,35.0,29.6,0.731,0.15,2.49,4.37,45.0,22.0,34.0,32.0,1.57,0.36,3.42,7.79,41.0,32.0,-43.0,27.2,1.07,0.3,1.39,2.62,44.0,27.0,125.0,22.1,0.848,0.3,1.36,45.0,37.0,130.0,28.9,2.0,0.4,0.8,4.0,46.0,25.0,126.0,4.0,Orion,2
7.7,-0.0606,-0.41,-0.579,-0.48,42.0,28.0,-35.0,17.8,0.422,0.16,1.55,2.21,28.0,21.0,54.0,76.2,3.22,0.49,3.81,5.89,25.0,18.0,-25.0,112.8,4.12,0.6,4.72,6.54,31.0,27.0,45.0,99.4,3.31,0.49,3.54,36.0,36.0,86.0,336.4,24.8,1.41,9.3,17.6,26.0,23.0,-22.0,4.0,Ophiuchus,2
0.0,0.0109,0.15,0.138,0.355,48.0,42.0,-40.0,6.4,0.131,0.14,0.584,1.32,43.0,35.0,86.0,14.2,0.495,0.36,0.733,1.26,35.0,19.0,116.0,16.7,0.616,0.46,0.726,1.09,37.0,25.0,112.0,17.0,0.503,0.42,0.608,45.0,36.0,123.0,33.1,2.0,0.71,0.8,3.0,34.0,19.0,124.0,4.0,Orion,2
0.0,0.00291,0.05,0.041,0.173,59.0,49.0,45.0,0.0,0.0793,0.1,0.399,0.767,51.0,40.0,7.0,9.5,0.328,0.32,0.642,1.28,42.0,26.0,25.0,15.2,0.505,0.45,0.664,1.18,41.0,29.0,12.0,17.2,0.458,0.45,0.664,47.0,36.0,33.0,32.8,2.0,0.74,1.0,3.0,40.0,26.0,28.0,4.0,Orion,2
24.7,0.184,0.24,1.99,3.36,48.0,31.0,-43.0,96.0,2.97,0.53,12.1,23.7,38.0,32.0,-46.0,70.7,3.87,0.71,8.39,16.1,40.0,33.0,114.0,65.9,2.45,0.54,3.2,4.99,39.0,30.0,115.0,39.7,1.54,0.47,1.87,38.0,36.0,61.0,54.5,3.0,0.64,2.0,5.0,35.0,29.0,114.0,4.0,Orion,2
37.5,0.934,0.16,5.84,6.54,36.0,17.0,94.0,14.6,0.447,0.02,1.25,2.09,52.0,16.0,80.0,32.4,2.15,0.13,3.57,3.31,55.0,18.0,110.0,41.5,2.52,0.2,2.71,3.22,28.0,26.0,71.0,34.2,1.82,0.19,1.7,36.0,36.0,99.0,36.3,6.0,0.5,3.0,10.0,30.0,27.0,187.0,4.0,Aquilia,2
0.0,0.00182,0.03,0.0222,-0.14,45.0,42.0,81.0,0.0,0.121,0.12,0.399,0.527,34.0,25.0,99.0,10.6,0.416,0.33,0.503,0.7,26.0,18.0,77.0,11.9,0.462,0.36,0.465,0.54,26.0,25.0,98.0,10.3,0.353,0.29,0.309,36.0,36.0,75.0,30.5,2.0,0.71,0.8,3.0,27.0,23.0,86.0,4.0,Orion,2
0.0,0.0114,0.18,0.112,0.0322,37.0,32.0,-21.0,0.0,0.0784,0.09,0.217,0.412,30.0,21.0,80.0,7.5,0.341,0.27,0.409,0.6,24.0,19.0,117.0,11.9,0.473,0.36,0.507,0.664,29.0,25.0,125.0,13.9,0.398,0.31,0.513,44.0,36.0,101.0,22.6,2.0,0.54,0.6,3.0,22.0,19.0,-39.0,4.0,Orion,2
0.8,-0.03,-0.131,-0.29,0.0022,72.4,24.9,27.8,19.7,0.17,0.048,0.83,1.5,63.3,42.0,99.3,53.2,1.7,0.616,3.5,8.8,41.1,33.5,150.1,49.2,1.6,0.783,2.1,4.8,41.0,38.2,130.7,47.4,0.93,0.532,1.3,39.0,37.7,137.3,36.0,27.5,0.8,0.6,35.28,50.5,36.3,31.4,4.0,Cepheus,2
4.2,-0.0238,-0.39,-0.196,-0.0032,64.0,18.0,65.0,0.0,0.0824,0.06,0.469,1.44,59.0,50.0,146.0,0.0,0.339,0.11,0.889,2.36,56.0,40.0,178.0,9.9,0.806,0.24,1.24,2.65,54.0,37.0,166.0,12.1,0.967,0.27,1.66,60.0,36.0,163.0,34.6,8.0,0.58,5.0,10.0,53.0,38.0,163.0,2.0,Aquilia,2
0.0,0.0145,0.03,0.179,1.36,51.0,39.0,21.0,36.0,0.885,0.21,3.69,8.0,45.0,30.0,52.0,58.3,1.64,0.36,2.82,4.68,42.0,21.0,46.0,55.6,1.65,0.46,2.06,3.34,44.0,25.0,45.0,33.9,1.05,0.38,1.49,55.0,36.0,43.0,54.4,3.0,0.62,1.0,5.0,38.0,20.0,35.0,4.0,Orion,2
0.0,0.0161,0.23,0.204,0.0465,47.0,44.0,-35.0,0.0,0.141,0.2,0.478,0.465,43.0,22.0,11.0,10.0,0.315,0.37,0.457,0.668,37.0,18.0,-7.0,10.5,0.354,0.4,0.436,0.575,43.0,25.0,-13.0,7.5,0.239,0.3,0.254,44.0,36.0,-14.0,20.3,1.0,0.64,0.6,2.0,39.0,19.0,-6.0,4.0,Orion,2
3.1,-0.03,-0.47,-0.17,0.0016,28.0,18.0,-84.0,6.2,0.19,0.1,0.45,0.33,43.1,25.0,19.0,-57.0,1.0,0.25,1.6,2.2,32.0,21.0,-19.0,104.2,1.9,0.45,2.2,2.9,37.0,25.0,-7.0,153.9,1.9,0.54,2.9,50.0,36.0,-1.0,159.9,8.94,0.62,3.1,14.5,28.0,20.0,-3.0,4.0,Lupus,2
0.0,0.0099,0.16,0.154,-0.0123,69.0,60.0,66.0,0.0,0.0432,0.05,0.271,1.3,78.0,59.0,26.0,8.1,0.243,0.23,0.546,1.13,52.0,30.0,25.0,10.4,0.311,0.28,0.438,0.806,47.0,32.0,83.0,10.9,0.284,0.27,0.452,50.0,38.0,77.0,19.7,0.9,0.26,0.4,3.0,54.0,21.0,88.0,4.0,Orion,2
0.9,-0.141,-0.04,-1.52,0.199,66.0,27.0,191.0,52.4,1.62,0.13,7.94,18.8,72.0,32.0,98.0,32.3,3.0,0.28,6.73,15.4,54.0,29.0,94.0,36.5,2.62,0.31,3.82,7.9,52.0,33.0,104.0,31.7,1.93,0.29,3.26,59.0,36.0,105.0,14.2,2.0,0.28,2.0,9.0,58.0,35.0,110.0,4.0,Aquilia,2
0.0,0.0108,0.07,0.0996,0.342,38.0,28.0,-35.0,19.1,0.465,0.19,0.951,1.15,26.0,16.0,106.0,27.0,1.06,0.32,1.42,1.81,31.0,18.0,126.0,22.2,0.68,0.22,0.753,0.716,31.0,25.0,129.0,12.1,0.38,0.14,0.354,44.0,36.0,128.0,29.9,2.0,0.32,0.7,6.0,33.0,18.0,127.0,4.0,Orion,2
2.1,-0.0186,-0.36,-0.124,-0.00538,47.0,16.0,59.0,6.6,0.175,0.23,0.517,0.744,37.0,20.0,85.0,14.0,0.464,0.52,0.851,1.65,32.0,29.0,86.0,15.9,0.482,0.51,0.577,0.907,33.0,28.0,32.0,12.8,0.356,0.41,0.429,39.0,36.0,-3.0,21.2,1.0,0.43,0.4,2.0,36.0,18.0,-2.0,4.0,Orion,2
0.4,-0.00446,-0.04,-0.022,-0.24,45.0,11.0,74.0,0.4,-0.0881,-0.03,-0.401,0.327,68.0,29.0,109.0,13.4,1.6,0.35,4.78,13.3,65.0,56.0,199.0,20.1,2.15,0.42,3.38,7.21,50.0,42.0,188.0,26.4,2.65,0.56,4.43,52.0,40.0,206.0,38.9,10.0,0.82,7.0,10.0,46.0,32.0,189.0,3.0,Aquilia,2
6.7,-0.0677,-0.38,-0.648,-0.06,51.0,25.0,60.0,85.5,1.78,0.35,6.23,11.3,40.0,16.0,22.0,327.8,16.3,1.22,25.5,45.3,34.0,21.0,8.0,520.9,21.1,1.32,24.7,37.9,36.0,25.0,0.0,589.4,20.4,1.55,26.4,39.0,36.0,-23.0,1747.0,132.3,2.29,52.6,57.7,34.0,20.0,2.0,4.0,Ophiuchus,2
0.0,0.0466,0.33,0.602,2.39,58.0,39.0,19.0,26.1,0.531,0.22,2.44,3.29,37.0,23.0,110.0,56.8,2.28,0.39,4.37,5.8,42.0,26.0,116.0,86.0,2.55,0.43,3.18,4.35,42.0,26.0,107.0,79.5,2.74,0.53,3.52,48.0,36.0,91.0,206.7,11.3,0.8,5.2,14.2,42.0,22.0,102.0,1.0,Ophiuchus,2
7.3,-0.205,-0.19,-0.743,-1.99,43.0,8.0,32.0,14.2,0.531,0.09,1.19,1.07,37.0,14.0,195.0,14.8,1.33,0.2,1.49,1.56,23.0,18.0,182.0,11.8,0.909,0.16,0.987,1.07,29.0,26.0,166.0,9.8,0.953,0.21,1.23,56.0,36.0,33.0,8.2,2.0,0.24,0.8,8.0,29.0,26.0,171.0,3.0,Aquilia,2
0.0,0.015,0.0,0.001,0.0121,0.0,0.0,0.0,6.8,0.152,0.11,0.669,0.822,59.0,28.0,10.0,9.3,0.355,0.18,0.537,1.04,39.0,19.0,-46.0,14.1,0.568,0.31,0.737,1.45,46.0,27.0,-46.0,12.3,0.605,0.4,0.893,45.0,36.0,-38.0,17.0,1.0,0.24,0.4,4.0,51.0,19.0,-50.0,4.0,Orion,2
0.0,0.0097,0.15,0.101,0.00646,41.0,32.0,25.0,0.0,0.0777,0.1,0.284,0.253,37.0,27.0,50.0,0.0,0.179,0.15,0.242,0.439,27.0,20.0,48.0,7.4,0.263,0.22,0.296,0.41,33.0,25.0,50.0,8.9,0.28,0.26,0.355,40.0,36.0,102.0,14.6,1.0,0.35,0.5,3.0,31.0,27.0,110.0,3.0,Orion,2
1.5,-0.0108,-0.14,-0.0435,-0.0189,58.0,8.0,147.0,0.0,0.0824,0.06,0.381,0.547,46.0,35.0,62.0,0.0,0.173,0.06,0.355,0.621,41.0,29.0,43.0,6.7,0.402,0.13,0.526,0.697,47.0,27.0,155.0,6.5,0.519,0.17,0.507,61.0,36.0,139.0,13.5,2.0,0.16,0.8,10.0,44.0,21.0,150.0,2.0,Aquilia,2
0.0,0.0021,0.745,0.031,0.31,70.2,62.8,47.8,0.0,0.034,0.2,0.2,1.3,78.2,74.5,162.0,19.1,0.31,0.779,0.73,2.0,48.4,41.7,32.4,29.2,0.41,0.741,0.62,1.7,56.6,43.8,49.9,34.7,0.46,0.776,0.99,54.8,46.3,55.6,51.3,33.2,1.0,0.7,33.4,39.8,33.8,147.1,3.0,Cepheus,2
0.0,0.0154,0.11,0.141,-0.0171,41.0,26.0,-33.0,9.6,0.306,0.19,0.582,0.808,29.0,14.0,71.0,19.2,0.667,0.43,0.886,1.19,30.0,18.0,72.0,16.0,0.609,0.46,0.691,0.805,33.0,25.0,72.0,9.4,0.393,0.37,0.442,44.0,36.0,78.0,23.7,1.0,0.78,0.5,2.0,33.0,18.0,63.0,4.0,Orion,2
0.0,0.006,0.75,0.087,0.24,64.0,49.0,-12.0,0.0,0.088,0.14,0.51,1.3,9.7,60.0,53.0,-67.0,0.22,0.16,0.4,0.8,57.0,20.0,-69.0,16.9,0.3,0.2,0.42,0.8,60.0,27.0,-67.0,20.1,0.34,0.25,0.51,57.0,36.0,-67.0,24.7,1.36,0.24,0.7,5.6,57.0,21.0,-70.0,3.0,Lupus,2
7.5,-0.0446,-0.62,-0.371,-0.229,56.0,20.0,86.0,0.0,0.0794,0.07,0.407,0.187,61.0,38.0,84.0,6.2,0.443,0.21,0.823,1.44,42.0,24.0,66.0,7.6,0.555,0.24,0.674,0.999,41.0,25.0,69.0,8.8,0.637,0.29,0.822,49.0,36.0,59.0,19.8,3.0,0.5,2.0,7.0,41.0,25.0,67.0,3.0,Aquilia,2
13.6,0.0599,0.08,0.704,1.45,54.0,34.0,37.0,28.4,0.798,0.15,2.55,4.63,38.0,22.0,-22.0,28.4,1.06,0.19,1.75,2.77,41.0,21.0,-30.0,38.7,1.16,0.27,1.42,2.28,42.0,25.0,-20.0,30.2,0.985,0.28,1.47,48.0,36.0,-41.0,35.8,2.0,0.32,0.8,6.0,41.0,21.0,-33.0,4.0,Orion,2
0.0,0.015,1.282,0.23,-0.1,83.6,74.7,63.8,10.5,0.071,0.296,0.36,1.3,76.5,41.4,19.0,26.8,0.37,0.568,0.91,3.2,62.7,39.7,172.7,41.7,0.62,0.786,0.9,2.7,62.1,38.4,167.0,53.6,0.79,1.175,1.8,54.6,43.1,159.2,57.4,37.7,1.0,0.9,39.26,64.7,36.8,168.2,4.0,Cepheus,2
0.0,0.0138,0.25,0.217,0.00407,73.0,59.0,89.0,21.0,0.674,0.6,3.51,10.0,48.0,46.0,-34.0,39.0,1.88,1.19,4.57,11.4,43.0,40.0,-47.0,46.2,2.38,1.82,3.71,11.0,56.0,37.0,-47.0,46.1,1.75,1.11,2.9,44.0,41.0,-19.0,119.7,7.0,1.42,3.0,5.0,42.0,22.0,39.0,4.0,Orion,2
0.0,0.0363,0.54,0.544,-0.0914,64.0,55.0,23.0,8.7,0.195,0.3,0.607,1.06,46.0,19.0,-44.0,22.5,0.521,0.81,1.08,2.26,45.0,28.0,-42.0,27.2,0.605,0.99,0.9,1.98,51.0,35.0,127.0,22.0,0.473,0.92,1.0,55.0,41.0,-37.0,31.7,2.0,1.41,1.0,1.0,48.0,35.0,-47.0,4.0,Orion,2
11.0,0.0224,0.04,0.242,0.349,60.0,28.0,147.0,12.2,0.639,0.14,1.97,3.75,60.0,17.0,136.0,11.8,1.37,0.25,2.57,4.42,51.0,22.0,132.0,18.0,1.41,0.3,1.91,3.23,52.0,27.0,132.0,18.1,1.29,0.32,1.79,49.0,36.0,137.0,17.8,3.0,0.37,1.0,8.0,45.0,22.0,134.0,4.0,Aquilia,2
0.0,0.014,0.915,0.13,0.13,39.5,31.6,29.7,0.0,0.077,0.237,0.24,0.34,35.8,24.2,96.6,19.2,0.24,0.266,0.32,0.48,37.3,18.3,97.3,26.6,0.38,0.308,0.41,0.57,36.5,24.9,110.5,25.4,0.47,0.365,0.55,44.9,36.3,81.9,47.3,35.3,0.4,0.5,78.67,31.5,19.9,113.9,3.0,Cepheus,2
3.5,-0.0093,1.89,-0.099,0.0036,69.0,29.1,144.5,3.2,-0.036,-0.329,-0.099,-0.12,92.9,15.2,47.8,6.8,0.03,0.092,0.066,0.26,86.9,27.9,176.7,9.8,0.16,0.625,0.23,0.64,60.2,36.4,0.7,9.7,0.15,0.67,0.32,64.2,39.1,10.3,10.8,8.5,0.6,0.2,13.6,57.7,31.6,8.9,3.0,Cepheus,2
0.0,0.0515,0.75,0.538,-0.155,49.0,29.0,120.0,0.0,0.118,0.1,0.424,0.576,38.0,26.0,-47.0,9.5,0.438,0.3,0.6,0.965,25.0,22.0,-17.0,12.5,0.536,0.35,0.622,0.865,36.0,25.0,32.0,9.7,0.509,0.38,0.765,49.0,36.0,29.0,21.5,2.0,0.42,0.7,4.0,38.0,20.0,30.0,4.0,Orion,2
3.8,-0.0441,-0.07,-0.364,-0.4,47.0,21.0,100.0,11.2,0.234,0.06,1.17,2.13,50.0,22.0,65.0,30.3,1.12,0.14,1.87,3.12,43.0,20.0,61.0,44.4,1.6,0.2,1.98,2.98,44.0,25.0,60.0,36.5,0.973,0.13,0.966,42.0,36.0,66.0,56.7,4.0,0.27,1.7,15.0,38.0,20.0,66.0,0.0,Ophiuchus,2
0.0,0.0034,0.08,0.04,0.19,51.0,35.0,-31.0,0.0,0.093,0.1,0.43,0.42,11.5,44.0,37.0,19.0,0.23,0.15,0.34,0.44,37.0,18.0,0.0,16.5,0.34,0.21,0.41,0.47,38.0,25.0,-4.0,28.4,0.56,0.38,0.48,37.0,36.0,-8.0,44.3,2.06,0.42,0.7,4.9,28.0,18.0,-29.0,3.0,Lupus,2
6.6,0.0422,0.3,0.752,3.64,119.0,80.0,-39.0,26.1,0.839,0.5,5.0,24.8,80.0,49.0,108.0,29.7,1.7,0.9,4.91,22.3,65.0,48.0,125.0,31.5,1.72,0.96,3.0,13.7,70.0,50.0,-45.0,30.4,1.37,0.82,5.17,75.0,48.0,-38.0,40.2,3.0,0.99,3.0,3.0,73.0,56.0,-4.0,4.0,Orion,2
0.0,0.0148,0.19,0.104,0.0469,29.0,23.0,-12.0,0.0,0.0396,0.04,0.109,0.0678,33.0,19.0,129.0,9.1,0.199,0.16,0.242,0.243,26.0,18.0,115.0,10.1,0.187,0.15,0.202,0.175,30.0,25.0,120.0,0.0,0.0814,0.06,0.0556,36.0,36.0,-36.0,10.4,0.6,0.21,0.2,3.0,27.0,18.0,120.0,3.0,Orion,2
0.0,0.01,0.887,0.1,-0.00081,39.8,34.9,179.1,0.0,0.063,0.216,0.23,0.29,42.7,29.1,96.4,18.0,0.25,0.341,0.3,0.44,30.8,18.2,106.2,16.8,0.25,0.286,0.27,0.39,37.0,24.9,84.3,17.8,0.28,0.349,0.41,48.5,36.3,91.0,27.6,16.0,0.4,0.2,45.32,32.7,18.2,110.7,3.0,Cepheus,2
16.0,0.0143,0.02,0.0889,0.0381,96.0,12.0,153.0,13.9,0.627,0.12,3.33,10.2,79.0,37.0,158.0,12.2,1.46,0.22,4.15,13.4,79.0,42.0,155.0,17.4,1.43,0.24,2.34,6.42,75.0,38.0,152.0,19.1,1.42,0.27,3.52,74.0,44.0,149.0,15.8,3.0,0.29,2.0,10.0,71.0,32.0,148.0,4.0,Aquilia,2
0.0,0.0012,-0.254,0.016,-0.13,70.3,54.0,83.1,0.0,0.06,0.276,0.33,0.33,74.5,51.9,36.7,13.6,0.18,0.447,0.35,0.93,48.4,28.8,84.5,22.3,0.33,0.71,0.44,1.1,47.4,32.6,88.2,23.1,0.29,0.636,0.54,51.1,36.3,97.8,21.5,13.8,0.5,0.3,27.58,53.4,24.1,80.8,3.0,Cepheus,2
0.0,0.0071,0.19,0.11,-0.17,70.0,65.0,-40.0,3.7,-0.085,-0.63,-0.33,0.0058,8.4,75.0,21.0,-17.0,0.22,0.31,0.56,1.5,50.0,39.0,29.0,11.9,0.25,0.38,0.39,0.94,49.0,39.0,39.0,12.2,0.19,0.28,0.34,55.0,36.0,32.0,16.7,0.86,0.6,0.5,1.4,47.0,36.0,40.0,3.0,Lupus,2
3.2,-0.0446,-0.8,-0.178,-0.0131,41.0,10.0,44.0,0.0,0.119,0.18,0.396,0.631,32.0,26.0,90.0,14.3,0.31,0.39,0.362,0.522,24.0,18.0,80.0,16.6,0.347,0.41,0.38,0.44,31.0,25.0,66.0,10.9,0.252,0.34,0.263,36.0,36.0,62.0,21.0,1.0,0.61,0.4,2.0,25.0,18.0,67.0,4.0,Orion,2
2.8,-0.0277,-0.51,-0.116,-0.0036,48.0,9.0,171.0,0.0,0.108,0.11,0.595,1.48,53.0,51.0,182.0,6.9,0.391,0.18,0.744,1.26,53.0,22.0,134.0,8.2,0.544,0.25,0.703,1.07,53.0,25.0,133.0,9.2,0.451,0.22,0.557,58.0,36.0,132.0,12.4,2.0,0.37,1.0,6.0,54.0,22.0,132.0,3.0,Aquilia,2
0.0,0.241,0.41,1.61,3.12,36.0,18.0,79.0,104.8,3.44,0.48,15.2,28.3,29.0,27.0,87.0,196.1,8.37,0.51,12.9,18.5,29.0,23.0,100.0,203.5,8.18,0.55,8.32,10.0,26.0,25.0,80.0,204.8,5.78,0.54,6.29,36.0,36.0,61.0,176.8,15.0,0.47,5.2,32.2,24.0,22.0,67.0,1.0,Ophiuchus,2
0.0,0.0189,0.07,0.256,0.86,52.0,49.0,-25.0,28.4,0.661,0.25,1.65,2.76,43.0,15.0,-15.0,30.5,1.24,0.44,1.94,3.27,40.0,19.0,-12.0,28.7,1.0,0.44,1.23,1.86,41.0,25.0,-12.0,18.7,0.624,0.34,0.72,42.0,36.0,-17.0,32.2,2.0,0.6,0.8,3.0,38.0,22.0,-11.0,4.0,Orion,2
257.0,1.61,0.24,16.8,34.6,51.0,29.0,46.0,201.0,8.25,0.67,32.0,79.6,36.0,31.0,92.0,97.0,6.21,0.77,12.9,28.5,39.0,31.0,107.0,73.6,3.42,0.63,4.31,8.01,40.0,27.0,124.0,46.1,1.86,0.47,2.75,44.0,36.0,124.0,40.6,2.0,0.68,1.0,3.0,38.0,21.0,128.0,4.0,Orion,2
15.3,0.0431,0.03,0.177,0.17,35.0,11.0,210.0,11.0,0.192,0.02,0.436,0.301,38.0,14.0,204.0,29.8,2.99,0.33,4.91,7.1,31.0,24.0,48.0,47.8,3.39,0.45,3.88,4.95,32.0,26.0,54.0,32.0,2.97,0.54,3.71,42.0,36.0,55.0,50.8,7.0,0.65,3.0,10.0,30.0,20.0,40.0,4.0,Aquilia,2
0.0,0.027,0.8,0.48,0.31,104.0,97.0,85.0,6.9,0.13,0.39,0.86,3.5,12.2,93.0,60.0,-26.0,0.21,0.25,0.47,1.5,82.0,25.0,-30.0,20.1,0.35,0.41,0.52,1.6,75.0,30.0,-30.0,21.4,0.4,0.56,1.1,71.0,41.0,-35.0,27.0,1.49,0.58,1.0,2.6,74.0,32.0,-31.0,4.0,Lupus,2
0.0,0.00068,-0.085,0.0094,0.46,79.0,50.7,30.1,0.0,0.087,0.566,0.46,1.4,64.0,49.9,112.6,16.5,0.35,0.719,0.8,2.2,64.7,32.7,106.6,22.6,0.69,1.073,0.97,2.4,58.8,34.3,115.7,58.7,0.98,1.799,2.0,53.0,40.2,120.3,68.5,35.8,0.5,0.7,69.43,64.7,23.1,103.5,3.0,Cepheus,2
6.1,0.0138,0.08,0.0664,0.192,44.0,11.0,71.0,62.8,1.65,0.63,3.76,5.76,24.0,19.0,46.0,80.1,2.68,0.73,3.87,4.59,36.0,18.0,23.0,68.1,2.43,0.82,2.72,3.35,31.0,26.0,-31.0,39.8,1.74,0.86,1.82,38.0,36.0,100.0,100.4,5.0,0.87,2.0,6.0,35.0,19.0,21.0,4.0,Orion,2
2.9,-0.0148,-0.22,-0.235,-0.623,94.0,54.0,-4.0,12.2,0.456,0.31,3.94,19.1,73.0,56.0,113.0,40.4,2.81,0.78,8.29,37.9,65.0,52.0,101.0,53.2,4.16,1.06,7.23,30.8,64.0,52.0,95.0,82.5,4.47,1.22,19.1,74.0,57.0,97.0,226.1,22.9,2.71,17.1,8.4,59.0,50.0,93.0,1.0,Ophiuchus,2
4.1,-0.112,-0.14,-0.899,-0.402,46.0,20.0,34.0,0.2,-0.0609,-0.01,-0.223,3.75,41.0,25.0,42.0,11.6,0.727,0.08,1.33,2.1,42.0,23.0,128.0,14.1,1.15,0.16,1.43,1.88,44.0,25.0,116.0,12.6,1.2,0.21,1.28,43.0,36.0,112.0,12.1,2.0,0.14,0.9,10.0,43.0,26.0,128.0,3.0,Aquilia,2
4.0,-2.73,-0.24,-21.5,-15.9,38.0,22.0,4.0,386.0,17.5,0.58,56.3,86.2,31.0,26.0,75.0,422.1,23.4,1.14,38.0,59.9,28.0,26.0,59.0,359.8,14.5,1.01,15.4,19.6,28.0,25.0,37.0,195.7,7.84,0.84,8.37,36.0,36.0,48.0,338.4,20.0,1.92,7.0,10.0,26.0,19.0,-14.0,4.0,Orion,2
0.0,0.008,0.597,0.088,0.13,44.0,41.6,23.9,0.0,0.015,0.056,0.04,0.07,29.1,23.4,147.5,7.7,0.25,0.332,0.4,0.74,33.9,25.6,152.3,14.5,0.47,0.49,0.49,0.77,30.8,27.4,140.0,20.4,0.39,0.372,0.44,36.3,36.3,149.9,20.1,30.5,0.6,0.4,52.29,26.5,25.4,138.9,3.0,Cepheus,2
0.0,0.0058,0.02,0.0741,0.272,62.0,37.0,4.0,19.1,0.345,0.07,1.98,4.18,43.0,30.0,110.0,55.1,2.05,0.19,4.18,8.71,41.0,29.0,109.0,67.3,2.33,0.21,3.02,5.38,41.0,28.0,102.0,70.4,2.13,0.21,2.83,46.0,36.0,108.0,122.1,10.2,0.43,5.7,23.6,39.0,32.0,106.0,1.0,Ophiuchus,2
8.4,0.0541,0.05,0.175,-0.363,34.0,8.0,37.0,21.8,0.903,0.13,1.47,1.67,22.0,14.0,56.0,33.6,1.73,0.22,1.94,2.31,23.0,18.0,116.0,46.8,2.08,0.37,2.14,2.25,27.0,25.0,72.0,43.2,1.48,0.36,1.51,36.0,36.0,35.0,53.2,3.0,0.39,1.0,8.0,28.0,18.0,121.0,4.0,Orion,2
0.0,0.0078,0.08,0.12,0.25,72.0,64.0,14.0,0.0,0.075,0.1,0.49,1.8,20.0,80.0,70.0,66.0,0.38,0.35,1.0,2.9,54.0,43.0,16.0,29.4,0.56,0.53,0.89,2.4,51.0,43.0,28.0,43.7,0.61,0.65,1.4,51.0,46.0,32.0,65.7,2.42,0.99,1.6,2.5,50.0,42.0,34.0,3.0,Lupus,2
0.0,0.041,0.56,0.77,-2.0,146.0,137.0,52.0,8.2,0.14,0.24,1.0,10.0,22.9,136.0,114.0,-77.0,1.1,0.96,3.1,12.0,56.0,45.0,-52.0,43.8,1.8,1.33,3.0,13.0,60.0,48.0,-56.0,64.9,1.9,1.28,7.4,71.0,48.0,-76.0,104.6,11.79,2.7,8.0,4.4,49.0,43.0,-64.0,4.0,Lupus,2
11.0,0.0303,0.03,0.173,0.227,32.0,16.0,106.0,16.7,0.928,0.16,2.33,3.4,30.0,19.0,72.0,19.1,1.7,0.25,2.6,3.55,31.0,22.0,59.0,20.2,1.21,0.2,1.39,1.62,35.0,25.0,56.0,15.7,0.743,0.14,0.732,37.0,36.0,51.0,9.4,1.0,0.14,0.5,9.0,29.0,20.0,78.0,4.0,Aquilia,2
